Unnamed: 0,fpros_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_ecr_delta,rank_min,rank_max,rank_ave,rank_std,pos_rank,ovr_tier,ovr_rank_ecr,rank_max_duplicate,rank_ave_duplicate,rank_std_duplicate,pos_tier,pos_rank_ecr,sleeper_id,rank_min_duplicate,player_ecr_delta_duplicate,pos_rank_duplicate
122,17687,Gus Edwards,3ffc3993-461e-4477-9def-c9633b7feac1,LAC,RB,RB,G. Edwards,RB,RB,https://www.fantasypros.com/nfl/players/gus-edwards.php,gus-edwards.php,https://images.fantasypros.com/images/players/nfl/17687/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17687/headshot/210x210.png,31424.0,2925410.0,5.0,80.3,79.6,81,,92,159,123.91,10.32,RB38,9.0,123.0,47.0,31.84,5.33,5.0,31.0,5248,20.0,,RB31
123,16398,Deshaun Watson,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,CLE,QB,QB,D. Watson,QB,QB,https://www.fantasypros.com/nfl/players/deshaun-watson.php,deshaun-watson.php,https://images.fantasypros.com/images/players/nfl/16398/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16398/headshot/210x210.png,30125.0,2133482.0,10.0,26.4,32.8,20,,103,155,124.31,12.33,QB21,9.0,124.0,26.0,21.13,2.24,4.0,21.0,4017,16.0,,
124,19229,Cole Kmet,036feeb6-9a22-43c5-a8e3-7ac611d8ff49,CHI,TE,TE,C. Kmet,TE,TE,https://www.fantasypros.com/nfl/players/cole-kmet.php,cole-kmet.php,https://images.fantasypros.com/images/players/nfl/19229/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19229/headshot/210x210.png,32713.0,2868619.0,7.0,69.8,56.5,83,,97,172,125.42,16.32,TE16,9.0,125.0,22.0,15.93,2.64,3.0,15.0,6826,10.0,,TE15
125,17246,Nick Chubb,4bd60b33-9fbf-4156-ba2b-8264ac37b418,CLE,RB,RB,N. Chubb,RB,RB,https://www.fantasypros.com/nfl/players/nick-chubb.php,nick-chubb.php,https://images.fantasypros.com/images/players/nfl/17246/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17246/headshot/210x210.png,31005.0,2131579.0,10.0,55.5,87.9,23,,76,236,126.27,21.47,RB39,9.0,126.0,60.0,34.08,7.03,5.0,34.0,4988,21.0,,RB34
126,16434,Curtis Samuel,66a21b6d-97e5-4732-8bb0-062145d6bbc6,BUF,WR,WR,C. Samuel,WR,WR,https://www.fantasypros.com/nfl/players/curtis-samuel.php,curtis-samuel.php,https://images.fantasypros.com/images/players/nfl/16434/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16434/headshot/210x210.png,30153.0,2131252.0,12.0,51.1,63.1,39,,89,183,126.53,20.79,WR51,9.0,127.0,72.0,54.36,6.65,6.0,55.0,4082,41.0,,WR55
127,26019,Keon Coleman,6752915f-efe5-473d-a520-78cadfab6dda,BUF,WR,WR,K. Coleman,WR,WR,https://www.fantasypros.com/nfl/players/keon-coleman.php,keon-coleman.php,https://images.fantasypros.com/images/players/nfl/26019/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/26019/headshot/210x210.png,40911.0,26717289.0,12.0,81.2,81.2,0,,63,287,130.28,33.49,WR52,9.0,128.0,92.0,52.37,8.06,6.0,51.0,11637,34.0,,WR51
128,17237,Baker Mayfield,30198d30-9769-4e10-ac86-b4c91d940802,TB,QB,QB,B. Mayfield,QB,QB,https://www.fantasypros.com/nfl/players/baker-mayfield.php,baker-mayfield.php,https://images.fantasypros.com/images/players/nfl/17237/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17237/headshot/210x210.png,30971.0,2080032.0,11.0,44.7,21.3,68,,107,168,131.32,10.42,QB22,9.0,129.0,26.0,22.37,1.59,4.0,23.0,4892,18.0,,QB23
129,22845,Joshua Palmer,857fcc59-10e8-4194-bd7d-41bc5f72a47f,LAC,WR,WR,J. Palmer,WR,WR,https://www.fantasypros.com/nfl/players/josh-palmer.php,josh-palmer.php,https://images.fantasypros.com/images/players/nfl/22845/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22845/headshot/210x210.png,33465.0,2867325.0,5.0,24.5,13.0,36,,81,201,131.67,23.6,WR53,9.0,130.0,73.0,55.63,7.28,6.0,56.0,7670,39.0,,WR56
130,25388,Trey Benson,0c1253f2-1822-445d-8590-fea6fd32703f,ARI,RB,RB,T. Benson,RB,RB,https://www.fantasypros.com/nfl/players/trey-benson.php,trey-benson.php,https://images.fantasypros.com/images/players/nfl/25388/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25388/headshot/210x210.png,40958.0,3176915.0,11.0,64.1,64.1,0,,76,164,131.9,14.92,RB40,9.0,131.0,52.0,38.31,4.88,5.0,38.0,11589,20.0,,RB38
131,23152,Zach Charbonnet,7d7f1628-85a7-4633-9ffe-d82fc2761b00,SEA,RB,RB,Z. Charbonnet,RB,RB,https://www.fantasypros.com/nfl/players/zach-charbonnet.php,zach-charbonnet.php,https://images.fantasypros.com/images/players/nfl/23152/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23152/headshot/210x210.png,40075.0,3123810.0,10.0,63.9,72.7,55,,102,168,131.93,11.4,RB41,9.0,132.0,52.0,42.6,3.65,6.0,42.0,9753,36.0,,RB42
132,11687,Geno Smith,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,SEA,QB,QB,G. Smith,QB,QB,https://www.fantasypros.com/nfl/players/geno-smith.php,geno-smith.php,https://images.fantasypros.com/images/players/nfl/11687/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11687/headshot/210x210.png,26662.0,1700358.0,10.0,37.7,7.4,68,,103,178,132.01,13.79,QB23,9.0,133.0,28.0,22.28,2.18,4.0,22.0,1373,16.0,,QB22
133,24706,Josh Downs,dd227f4a-0785-482d-a28b-f231c7f3b73f,IND,WR,WR,J. Downs,WR,WR,https://www.fantasypros.com/nfl/players/josh-downs.php,josh-downs.php,https://images.fantasypros.com/images/players/nfl/24706/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24706/headshot/210x210.png,40126.0,3162970.0,14.0,26.9,5.8,48,,93,198,133.64,18.72,WR54,9.0,134.0,76.0,60.61,4.98,7.0,61.0,9500,51.0,,WR61
134,12122,Brandin Cooks,b6b954eb-4591-4b7a-86b9-a481f15fdd58,DAL,WR,WR,B. Cooks,WR,WR,https://www.fantasypros.com/nfl/players/brandin-cooks.php,brandin-cooks.php,https://images.fantasypros.com/images/players/nfl/12122/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12122/headshot/210x210.png,27548.0,1880880.0,7.0,43.8,20.5,67,,99,179,135.54,16.06,WR55,9.0,135.0,66.0,54.17,4.49,6.0,54.0,2197,44.0,,WR54
135,16377,Mike Williams,12f27311-7cd6-4ca5-ba7d-571e9de5e1eb,NYJ,WR,WR,M. Williams,WR,WR,https://www.fantasypros.com/nfl/players/mike-williams-wr.php,mike-williams-wr.php,https://images.fantasypros.com/images/players/nfl/16377/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16377/headshot/210x210.png,30120.0,2082516.0,12.0,47.3,79.6,15,,95,209,137.19,22.73,WR56,9.0,136.0,79.0,53.82,6.94,6.0,53.0,4068,43.0,,WR53
136,24687,Rashid Shaheed,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,NO,WR,WR,R. Shaheed,WR,WR,https://www.fantasypros.com/nfl/players/rashid-shaheed.php,rashid-shaheed.php,https://images.fantasypros.com/images/players/nfl/24687/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24687/headshot/210x210.png,34659.0,2250863.0,12.0,51.4,43.7,59,,99,175,138.04,17.11,WR57,9.0,137.0,67.0,52.21,5.51,6.0,50.0,8676,41.0,,WR50
137,23794,Romeo Doubs,5f559fde-3a5f-4df6-99a2-cd1a4b103c68,GB,WR,WR,R. Doubs,WR,WR,https://www.fantasypros.com/nfl/players/romeo-doubs.php,romeo-doubs.php,https://images.fantasypros.com/images/players/nfl/23794/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23794/headshot/210x210.png,34088.0,2961886.0,10.0,44.5,28.0,61,,99,183,139.81,16.93,WR58,9.0,138.0,71.0,56.04,5.22,6.0,57.0,8121,43.0,,WR57
138,25282,Luke Musgrave,77a4fb49-3c6c-4aa1-8a21-20956e2d2240,GB,TE,TE,L. Musgrave,TE,TE,https://www.fantasypros.com/nfl/players/luke-musgrave.php,luke-musgrave.php,https://images.fantasypros.com/images/players/nfl/25282/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25282/headshot/210x210.png,40074.0,3129283.0,10.0,8.1,4.2,12,,105,225,141.42,19.95,TE17,9.0,139.0,26.0,18.01,2.75,4.0,17.0,9481,13.0,,
139,23013,Blake Corum,93ba1da2-3679-4ddc-9687-0802349f9ee2,LAR,RB,RB,B. Corum,RB,RB,https://www.fantasypros.com/nfl/players/blake-corum.php,blake-corum.php,https://images.fantasypros.com/images/players/nfl/23013/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23013/headshot/210x210.png,40962.0,3169252.0,6.0,63.9,63.9,0,,116,227,141.56,14.9,RB42,9.0,140.0,53.0,40.81,3.9,5.0,41.0,11586,32.0,,RB41
140,22987,Will Levis,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,TEN,QB,QB,W. Levis,QB,QB,https://www.fantasypros.com/nfl/players/will-levis.php,will-levis.php,https://images.fantasypros.com/images/players/nfl/22987/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22987/headshot/210x210.png,40068.0,2964377.0,5.0,10.4,3.7,17,,118,241,143.1,17.57,QB24,9.0,141.0,30.0,24.13,1.81,4.0,24.0,9999,20.0,,
141,19624,Antonio Gibson,c0a8a5d0-583f-457a-9d96-70027d3f69e7,NE,RB,RB,A. Gibson,RB,RB,https://www.fantasypros.com/nfl/players/antonio-gibson.php,antonio-gibson.php,https://images.fantasypros.com/images/players/nfl/19624/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19624/headshot/210x210.png,32736.0,2960976.0,14.0,53.9,45.8,62,,102,180,143.14,14.04,RB43,9.0,142.0,61.0,48.97,3.87,6.0,49.0,6945,37.0,,RB49
142,19792,Chuba Hubbard,32205e74-b23f-420a-b312-465b29260745,CAR,RB,RB,C. Hubbard,RB,RB,https://www.fantasypros.com/nfl/players/chuba-hubbard.php,chuba-hubbard.php,https://images.fantasypros.com/images/players/nfl/19792/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19792/headshot/210x210.png,33514.0,2865693.0,11.0,49.0,16.0,82,,101,176,144.1,14.01,RB44,9.0,143.0,57.0,44.08,5.34,6.0,43.0,7594,31.0,,RB43
143,19201,Jerry Jeudy,eaaa4a61-c2a7-4926-8e9b-3ec71be2f991,CLE,WR,WR,J. Jeudy,WR,WR,https://www.fantasypros.com/nfl/players/jerry-jeudy.php,jerry-jeudy.php,https://images.fantasypros.com/images/players/nfl/19201/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19201/headshot/210x210.png,32685.0,2741201.0,10.0,63.0,73.0,53,,109,201,146.37,17.86,WR59,9.0,144.0,74.0,58.8,5.39,7.0,59.0,6783,46.0,,
144,23748,Khalil Shakir,0ce9ddce-bdf6-469c-8a32-9cf0ed3714a4,BUF,WR,WR,K. Shakir,WR,WR,https://www.fantasypros.com/nfl/players/khalil-shakir.php,khalil-shakir.php,https://images.fantasypros.com/images/players/nfl/23748/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23748/headshot/210x210.png,34104.0,2969119.0,12.0,13.8,17.5,10,,83,220,149.0,27.1,WR60,9.0,145.0,84.0,59.42,7.79,7.0,60.0,8134,39.0,,
145,25876,Jaleel McLaughlin,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,DEN,RB,RB,J. McLaughlin,RB,RB,https://www.fantasypros.com/nfl/players/jaleel-mclaughlin.php,jaleel-mclaughlin.php,https://images.fantasypros.com/images/players/nfl/25876/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25876/headshot/210x210.png,40696.0,26725939.0,14.0,12.0,14.9,9,,112,188,149.49,15.44,RB45,9.0,146.0,63.0,48.38,4.96,6.0,48.0,11439,35.0,,RB48
146,23101,Jahan Dotson,d4a7917d-f327-431b-9b87-83af341c3e21,WAS,WR,WR,J. Dotson,WR,WR,https://www.fantasypros.com/nfl/players/jahan-dotson.php,jahan-dotson.php,https://images.fantasypros.com/images/players/nfl/23101/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23101/headshot/210x210.png,33971.0,2962944.0,14.0,31.1,5.2,57,,99,209,150.81,22.64,WR61,9.0,147.0,78.0,61.92,5.93,7.0,62.0,8119,46.0,,WR62
147,24360,Kendre Miller,66627686-34fe-4599-84ac-e436fd7d798a,NO,RB,RB,K. Miller,RB,RB,https://www.fantasypros.com/nfl/players/kendre-miller.php,kendre-miller.php,https://images.fantasypros.com/images/players/nfl/24360/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24360/headshot/210x210.png,40108.0,3162256.0,12.0,17.0,29.9,4,,125,218,151.62,15.18,RB46,9.0,148.0,61.0,48.29,4.89,6.0,47.0,9757,39.0,,RB47
148,19471,Ty Chandler,a0833a94-60ce-4a3a-a32a-d067fe7b253d,MIN,RB,RB,Ty Chandler,RB,RB,https://www.fantasypros.com/nfl/players/ty-chandler.php,ty-chandler.php,https://images.fantasypros.com/images/players/nfl/19471/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19471/headshot/210x210.png,34125.0,2867472.0,6.0,57.2,44.4,70,,126,227,152.89,18.21,RB47,9.0,149.0,63.0,45.71,5.03,6.0,44.0,8230,38.0,,RB44
149,15561,Hunter Henry,705899da-3c20-4bc3-b5d0-2e6e40655131,NE,TE,TE,H. Henry,TE,TE,https://www.fantasypros.com/nfl/players/hunter-henry.php,hunter-henry.php,https://images.fantasypros.com/images/players/nfl/15561/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15561/headshot/210x210.png,29269.0,2079848.0,14.0,15.2,5.3,25,,111,253,154.1,24.75,TE18,9.0,150.0,27.0,18.14,3.05,4.0,18.0,3214,13.0,,
150,19647,Rico Dowdle,bba755a2-63b6-4ac1-b806-0609816135de,DAL,RB,RB,R. Dowdle,RB,RB,https://www.fantasypros.com/nfl/players/rico-dowdle.php,rico-dowdle.php,https://images.fantasypros.com/images/players/nfl/19647/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19647/headshot/210x210.png,33100.0,2252798.0,7.0,11.6,15.2,8,,119,227,156.65,24.26,RB48,10.0,151.0,63.0,45.81,6.12,6.0,45.0,7021,33.0,,RB45
151,13429,Adam Thielen,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,CAR,WR,WR,A. Thielen,WR,WR,https://www.fantasypros.com/nfl/players/adam-thielen.php,adam-thielen.php,https://images.fantasypros.com/images/players/nfl/13429/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13429/headshot/210x210.png,27277.0,2059362.0,11.0,71.5,59.0,84,,95,240,157.23,25.65,WR62,10.0,152.0,92.0,68.84,6.92,7.0,66.0,1689,51.0,,WR66
152,24172,Tyler Allgeier,f4529909-1a02-4f4b-a1f3-315cad100683,ATL,RB,RB,T. Allgeier,RB,RB,https://www.fantasypros.com/nfl/players/tyler-allgeier.php,tyler-allgeier.php,https://images.fantasypros.com/images/players/nfl/24172/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24172/headshot/210x210.png,34107.0,2975590.0,12.0,52.0,56.9,47,,140,221,159.46,14.58,RB49,10.0,153.0,58.0,48.17,3.84,6.0,46.0,8132,41.0,,RB46
153,19398,Gabe Davis,dc397432-7157-4ce4-976d-b9662cc6f551,JAC,WR,WR,G. Davis,WR,WR,https://www.fantasypros.com/nfl/players/gabriel-davis.php,gabriel-davis.php,https://images.fantasypros.com/images/players/nfl/19398/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19398/headshot/210x210.png,32798.0,2804813.0,12.0,53.2,25.4,81,,115,201,160.63,18.2,WR63,10.0,154.0,69.0,58.03,5.64,6.0,58.0,6943.0,44.0,,WR58
154,12092,Derek Carr,9f026fc0-4449-4dc5-a226-2e2830619381,NO,QB,QB,D. Carr,QB,QB,https://www.fantasypros.com/nfl/players/derek-carr.php,derek-carr.php,https://images.fantasypros.com/images/players/nfl/12092/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12092/headshot/210x210.png,27564.0,1664819.0,12.0,25.0,1.9,48,,115,275,162.6,30.7,QB25,10.0,155.0,31.0,25.9,2.03,4.0,25.0,2028,20.0,,
155,18232,Daniel Jones,0042266b-cb28-4012-bfd2-06650badad97,NYG,QB,QB,D. Jones,QB,QB,https://www.fantasypros.com/nfl/players/daniel-jones.php,daniel-jones.php,https://images.fantasypros.com/images/players/nfl/18232/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18232/headshot/210x210.png,31838.0,2179245.0,11.0,10.9,2.7,19,,112,307,160.71,35.16,QB26,10.0,156.0,34.0,26.12,2.71,4.0,26.0,5870,19.0,,
156,23118,MarShawn Lloyd,7b8967bc-a3a5-4aa4-bd1f-2846663ca831,GB,RB,RB,M. Lloyd,RB,RB,https://www.fantasypros.com/nfl/players/marshawn-lloyd.php,marshawn-lloyd.php,https://images.fantasypros.com/images/players/nfl/23118/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23118/headshot/210x210.png,40971.0,3162514.0,10.0,23.5,23.5,0,,117,305,162.28,28.9,RB50,10.0,157.0,90.0,49.61,7.82,6.0,50.0,11581,35.0,,
157,25304,DeMario Douglas,962496d4-9ffa-471b-8dd2-fc5e60fee84b,NE,WR,WR,D. Douglas,WR,WR,https://www.fantasypros.com/nfl/players/demario-douglas.php,demario-douglas.php,https://images.fantasypros.com/images/players/nfl/25304/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25304/headshot/210x210.png,40222.0,3126241.0,14.0,23.0,23.0,23,,109,229,168.74,20.65,WR64,10.0,158.0,87.0,69.67,6.77,7.0,68.0,9501,54.0,,WR68
158,23181,Cade Otton,f23517bd-ae85-484a-8ecb-1f7a2d851e48,TB,TE,TE,C. Otton,TE,TE,https://www.fantasypros.com/nfl/players/cade-otton.php,cade-otton.php,https://images.fantasypros.com/images/players/nfl/23181/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23181/headshot/210x210.png,34062.0,2815179.0,11.0,16.5,3.0,30,,123,235,170.84,24.37,TE19,10.0,159.0,29.0,22.0,2.64,4.0,20.0,8111,17.0,,TE20
159,22763,Khalil Herbert,02af99e0-3c84-4d4e-937a-a9f29a02323b,CHI,RB,RB,K. Herbert,RB,RB,https://www.fantasypros.com/nfl/players/khalil-herbert.php,khalil-herbert.php,https://images.fantasypros.com/images/players/nfl/22763/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22763/headshot/210x210.png,33605.0,2253041.0,7.0,29.2,4.3,54,,121,262,171.09,28.21,RB51,10.0,160.0,74.0,51.35,6.68,6.0,51.0,7608,39.0,,
160,8020,Baltimore Ravens,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,BAL,DST,DST,BAL DST,DST,DST,https://www.fantasypros.com/nfl/players/baltimore-defense.php,baltimore-defense.php,https://images.fantasypros.com/images/players/nfl/8020/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/8020/headshot/210x210.png,100033.0,1903.0,14.0,87.7,94.3,81,,150,210,155.95,11.62,DST1,10.0,161.0,,,,,,BAL,,,
161,19245,J.K. Dobbins,a57b9914-4315-4295-98b4-9b348c52d6a1,LAC,RB,RB,J.K. Dobbins,RB,RB,https://www.fantasypros.com/nfl/players/jk-dobbins.php,jk-dobbins.php,https://images.fantasypros.com/images/players/nfl/19245/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19245/headshot/210x210.png,32725.0,2804420.0,5.0,46.0,75.9,16,,93,287,170.43,33.45,RB52,10.0,162.0,76.0,51.29,8.04,6.0,52.0,6806,29.0,,
162,24354,Dontayvion Wicks,ea3d1393-8c3b-4e81-a519-f636d28d692e,GB,WR,WR,D. Wicks,WR,WR,https://www.fantasypros.com/nfl/players/dontayvion-wicks.php,dontayvion-wicks.php,https://images.fantasypros.com/images/players/nfl/24354/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24354/headshot/210x210.png,40201.0,3122375.0,10.0,7.2,4.4,10,,106,226,173.47,24.03,WR65,10.0,163.0,83.0,63.97,6.95,7.0,63.0,9486,44.0,,WR63
163,24357,Adonai Mitchell,190dbc97-2b7c-4023-b6b0-5729b854b60b,IND,WR,WR,A. Mitchell,WR,WR,https://www.fantasypros.com/nfl/players/adonai-mitchell.php,adonai-mitchell.php,https://images.fantasypros.com/images/players/nfl/24357/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/24357/headshot/210x210.png,40915.0,26701928.0,14.0,17.5,17.5,0,,115,294,174.35,30.06,WR66,10.0,164.0,90.0,65.08,7.18,7.0,64.0,11625,44.0,,WR64
164,25322,Roschon Johnson,e3c414c0-be8c-4807-af9c-f91d89c83e60,CHI,RB,RB,R. Johnson,RB,RB,https://www.fantasypros.com/nfl/players/roschon-johnson.php,roschon-johnson.php,https://images.fantasypros.com/images/players/nfl/25322/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25322/headshot/210x210.png,40162.0,3121395.0,7.0,13.8,2.6,25,,123,282,171.93,25.72,RB53,10.0,165.0,79.0,55.5,6.35,6.0,54.0,10235,42.0,,RB54
165,22900,Bryce Young,38475bfa-9773-4c3b-9157-a0dbd576fa22,CAR,QB,QB,B. Young,QB,QB,https://www.fantasypros.com/nfl/players/bryce-young.php,bryce-young.php,https://images.fantasypros.com/images/players/nfl/22900/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22900/headshot/210x210.png,40029.0,3161957.0,11.0,9.1,5.2,13,,133,275,176.53,36.42,QB27,10.0,166.0,32.0,27.22,2.02,4.0,27.0,9228,23.0,,
166,25333,Michael Wilson,b91be982-fccd-448e-869b-e9b5148a1730,ARI,WR,WR,M. Wilson,WR,WR,https://www.fantasypros.com/nfl/players/michael-wilson.php,michael-wilson.php,https://images.fantasypros.com/images/players/nfl/25333/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/25333/headshot/210x210.png,40121.0,2965181.0,11.0,6.1,7.1,5,,127,222,179.46,18.84,WR67,10.0,167.0,82.0,68.34,5.13,7.0,65.0,10232,55.0,,WR65
167,8270,San Francisco 49ers,f0e724b0-4cbf-495a-be47-013907608da9,SF,DST,DST,SF DST,DST,DST,https://www.fantasypros.com/nfl/players/san-francisco-defense.php,san-francisco-defense.php,https://images.fantasypros.com/images/players/nfl/8270/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/8270/headshot/210x210.png,100025.0,1925.0,9.0,98.1,98.2,98,,150,187,162.28,7.55,DST2,10.0,168.0,,,,,,SF,,,
168,23982,Chigoziem Okonkwo,14e11f9b-58c8-437f-abc0-a4e4df9a7c47,TEN,TE,TE,C. Okonkwo,TE,TE,https://www.fantasypros.com/nfl/players/chigoziem-okonkwo.php,chigoziem-okonkwo.php,https://images.fantasypros.com/images/players/nfl/23982/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23982/headshot/210x210.png,34099.0,2965208.0,5.0,23.8,4.6,43,,137,308,183.57,37.16,TE20,10.0,169.0,42.0,24.44,4.19,4.0,24.0,8210,18.0,,TE24
169,23123,Quentin Johnston,e648bc98-bc81-44d0-8d4b-b9223c497ff4,LAC,WR,WR,Q. Johnston,WR,WR,https://www.fantasypros.com/nfl/players/quentin-johnston.php,quentin-johnston.php,https://images.fantasypros.com/images/players/nfl/23123/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/23123/headshot/210x210.png,40051.0,3162609.0,5.0,16.9,11.7,22,,139,263,183.99,22.72,WR68,10.0,170.0,92.0,70.82,6.58,7.0,71.0,9754,59.0,,WR71
170,19794,Rashod Bateman,d9f8b92b-69d4-4d83-9bf2-106ee523efed,BAL,WR,WR,R. Bateman,WR,WR,https://www.fantasypros.com/nfl/players/rashod-bateman.php,rashod-bateman.php,https://images.fantasypros.com/images/players/nfl/19794/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19794/headshot/210x210.png,33415.0,2960940.0,14.0,9.5,3.0,16,,122,229,184.2,22.62,WR69,10.0,171.0,85.0,70.05,6.45,7.0,69.0,7571,52.0,,
171,8080,Dallas Cowboys,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,DAL,DST,DST,DAL DST,DST,DST,https://www.fantasypros.com/nfl/players/dallas-defense.php,dallas-defense.php,https://images.fantasypros.com/images/players/nfl/8080/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/8080/headshot/210x210.png,100006.0,1908.0,7.0,93.2,97.4,89,,160,189,169.59,5.29,DST3,10.0,172.0,,,,,,DAL,,,
172,17598,Tyler Conklin,f0d17dfa-ebf3-416c-a8d2-c6bc30675103,NYJ,TE,TE,T. Conklin,TE,TE,https://www.fantasypros.com/nfl/players/tyler-conklin.php,tyler-conklin.php,https://images.fantasypros.com/images/players/nfl/17598/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17598/headshot/210x210.png,31127.0,2165249.0,12.0,16.7,17.4,16,,122,273,184.79,36.21,TE21,10.0,173.0,35.0,23.23,4.23,4.0,22.0,5133,15.0,,TE22
173,22985,Wan'Dale Robinson,582dfe0e-98f3-48a5-8a2d-a52baa926b05,NYG,WR,WR,W. Robinson,WR,WR,https://www.fantasypros.com/nfl/players/wandale-robinson.php,wandale-robinson.php,https://images.fantasypros.com/images/players/nfl/22985/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/22985/headshot/210x210.png,33998.0,3124107.0,11.0,8.4,5.8,11,,122,229,182.19,22.21,WR70,10.0,174.0,92.0,76.99,4.8,7.0,76.0,8126,63.0,,WR76
174,8210,New York Jets,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,NYJ,DST,DST,NYJ DST,DST,DST,https://www.fantasypros.com/nfl/players/new-york-jets-defense.php,new-york-jets-defense.php,https://images.fantasypros.com/images/players/nfl/8210/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/8210/headshot/210x210.png,100020.0,1919.0,12.0,82.9,88.7,77,,150,184,168.37,7.84,DST4,10.0,175.0,,,,,,NYJ,,,
175,8070,Cleveland Browns,d5a2eb42-8065-4174-ab79-0a6fa820e35e,CLE,DST,DST,CLE DST,DST,DST,https://www.fantasypros.com/nfl/players/cleveland-defense.php,cleveland-defense.php,https://images.fantasypros.com/images/players/nfl/8070/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/8070/headshot/210x210.png,100005.0,1930.0,10.0,94.2,98.4,90,,150,234,172.37,10.52,DST5,10.0,176.0,,,,,,CLE,,,
176,11180,Russell Wilson,409d4cac-ee90-4470-9710-ebe671678339,PIT,QB,QB,R. Wilson,QB,QB,https://www.fantasypros.com/nfl/players/russell-wilson.php,russell-wilson.php,https://images.fantasypros.com/images/players/nfl/11180/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11180/headshot/210x210.png,25785.0,1272242.0,9.0,30.3,4.5,56,,124,275,184.63,35.55,QB28,10.0,177.0,33.0,27.6,2.18,4.0,28.0,1234,21.0,,
